,taz,x,y
259717298,Alcala,-3.386402,40.48745
259717302,Alcala,-3.387625,40.486577
259717317,Alcala,-3.381196,40.489745
259717318,Alcala,-3.380866,40.489848
259717488,Alcala,-3.376306,40.496755
259717498,Alcala,-3.375692,40.498672
259717499,Alcala,-3.375292,40.499127
259717502,Barrio-Ensanche,-3.373318,40.498141
259717503,Barrio-Ensanche,-3.372374,40.49726
259717504,Barrio-Ensanche,-3.371756,40.49655
259717505,Alcala,-3.373996,40.497496
259717521,Alcala,-3.37601,40.498759
259717538,Barrio-Ensanche,-3.371378,40.497834
259717539,Barrio-Ensanche,-3.370973,40.498031
259717540,Barrio-Ensanche,-3.370533,40.498198
259717541,Barrio-Ensanche,-3.370125,40.498369
259717542,Barrio-Ensanche,-3.369628,40.498567
259717543,Barrio-Ensanche,-3.368861,40.498867
259717544,Barrio-Ensanche,-3.367659,40.499345
259717545,Barrio-Ensanche,-3.366674,40.499727
259717581,Barrio-Ensanche,-3.367012,40.498389
259717582,Barrio-Ensanche,-3.365985,40.498706
259717583,Barrio-Ensanche,-3.365072,40.499066
259717633,Barrio-Ensanche,-3.37179,40.498983
259717634,Barrio-Ensanche,-3.371316,40.499196
259717635,Barrio-Ensanche,-3.370812,40.499397
259717636,Barrio-Ensanche,-3.370338,40.499582
259717662,Barrio-Ensanche,-3.372245,40.498741
259717789,Barrio-Ensanche,-3.368761,40.500977
259717799,Barrio-Ensanche,-3.368329,40.500356
259717814,Barrio-Ensanche,-3.367338,40.500739
259717824,Barrio-Ensanche,-3.365528,40.500166
259717828,Barrio-Ensanche,-3.364712,40.50048
259717829,Barrio-Ensanche,-3.363745,40.500857
259717830,Barrio-Ensanche,-3.363304,40.501024
259717831,Barrio-Ensanche,-3.362758,40.500999
259717832,Alcala,-3.362207,40.500901
259717867,Alcala,-3.361911,40.501908
259717868,Alcala,-3.36161,40.502918
259717888,Alcala,-3.362992,40.502107
259717889,Alcala,-3.362689,40.503104
259717972,Alcala,-3.361125,40.499497
259717973,Barrio-Ensanche,-3.363064,40.499834
259717974,Barrio-Ensanche,-3.364432,40.50187
259717976,Alcala,-3.362151,40.503016
259717977,Alcala,-3.362443,40.502011
259717992,Barrio-Ensanche,-3.36245,40.498894
259718093,Barrio-Ensanche,-3.364051,40.499453
259718156,Barrio-Ensanche,-3.365404,40.501482
259718157,Barrio-Ensanche,-3.363525,40.502205
259718165,Alcala,-3.363219,40.503199
259718173,Barrio-Ensanche,-3.365372,40.49776
259718175,Barrio-Ensanche,-3.3647,40.496457
259718177,Barrio-Ensanche,-3.366737,40.495656
259718263,Barrio-Ensanche,-3.367556,40.49691
259718264,Barrio-Ensanche,-3.369122,40.496272
259718268,Barrio-El_Chorrilo,-3.369626,40.495881
259718591,Alcala,-3.393326,40.473924
259718593,Alcala,-3.393429,40.47368
259718594,Alcala,-3.393297,40.473453
259718596,Alcala,-3.392746,40.473391
259718598,Alcala,-3.392505,40.47374
259718600,Alcala,-3.394152,40.475659
259718753,Alcala,-3.392846,40.474042
259719023,Alcala,-3.374829,40.470107
259719224,Barrio-Rinconada,-3.372811,40.472969
259719603,Barrio-El_Chorrilo,-3.375227,40.495375
259719608,Barrio-El_Chorrilo,-3.374525,40.494258
259719610,Barrio-El_Chorrilo,-3.374628,40.494028
259719612,Barrio-El_Chorrilo,-3.37422,40.494165
259719639,Barrio-El_Chorrilo,-3.373223,40.49457
259719641,Barrio-El_Chorrilo,-3.373861,40.495466
259719642,Barrio-El_Chorrilo,-3.372417,40.495902
259719644,Barrio-El_Chorrilo,-3.371893,40.495093
259719646,Barrio-Ensanche,-3.36988,40.496094
259719671,Barrio-El_Chorrilo,-3.372554,40.493559
259719673,Barrio-El_Chorrilo,-3.371397,40.494402
259719676,Barrio-El_Chorrilo,-3.373579,40.492922
259719677,Barrio-El_Chorrilo,-3.375111,40.491711
259719678,Barrio-El_Chorrilo,-3.374332,40.493952
259719687,Barrio-El_Chorrilo,-3.372273,40.49106
259719690,Barrio-El_Chorrilo,-3.372416,40.490779
259719691,Barrio-El_Chorrilo,-3.372627,40.490735
259719692,Barrio-El_Chorrilo,-3.372794,40.490693
259719695,Barrio-El_Chorrilo,-3.373317,40.490757
259719696,Barrio-El_Chorrilo,-3.373642,40.489959
259719697,Barrio-El_Chorrilo,-3.372356,40.489747
259719728,Barrio-El_Chorrilo,-3.372434,40.490556
259719729,Barrio-El_Chorrilo,-3.372224,40.49055
259719730,Barrio-El_Chorrilo,-3.371826,40.490513
259719731,Barrio-El_Chorrilo,-3.371713,40.490027
259719732,Barrio-El_Chorrilo,-3.37017,40.490688
259719734,Barrio-El_Chorrilo,-3.369327,40.490967
259719741,Barrio-El_Chorrilo,-3.36814,40.492348
259719743,Barrio-El_Chorrilo,-3.367329,40.492938
259719749,Barrio-El_Chorrilo,-3.367121,40.493624
259719753,Barrio-El_Chorrilo,-3.368271,40.495125
259719755,Barrio-El_Chorrilo,-3.366354,40.494544
259719827,Barrio-El_Chorrilo,-3.368549,40.495509
259719851,Barrio-El_Chorrilo,-3.367001,40.493781
259719984,Barrio-El_Chorrilo,-3.366301,40.493814
259719987,Barrio-El_Chorrilo,-3.365187,40.494601
259719989,Barrio-El_Chorrilo,-3.365782,40.494479
259720009,Alcala,-3.361756,40.495047
259720010,Alcala,-3.360638,40.494601
259720012,Alcala,-3.36027,40.494486
259720013,Alcala,-3.359967,40.493628
259720014,Alcala,-3.362293,40.493599
259720015,Alcala,-3.36327,40.493827
259720092,Alcala,-3.362727,40.492544
259720093,Alcala,-3.362094,40.49242
259720094,Alcala,-3.359825,40.49316
259720096,Alcala,-3.36309,40.491614
259720097,Alcala,-3.363134,40.491513
259720098,Alcala,-3.363284,40.491176
259720099,Alcala,-3.364321,40.490814
259720101,Alcala,-3.364084,40.491739
259720103,Alcala,-3.362701,40.491692
259720104,Alcala,-3.361845,40.491967
259720106,Alcala,-3.362228,40.490812
259720107,Alcala,-3.361323,40.491109
259720108,Alcala,-3.361508,40.491371
259720109,Alcala,-3.362364,40.491083
259720112,Alcala,-3.36368,40.492761
259720131,Barrio-El_Chorrilo,-3.365877,40.490331
259720132,Barrio-El_Chorrilo,-3.366673,40.489734
259720133,Barrio-El_Chorrilo,-3.366677,40.489335
259720138,Barrio-El_Chorrilo,-3.367421,40.490922
259720139,Barrio-El_Chorrilo,-3.366507,40.491335
259860442,Alcala,-3.353789,40.502885
259860452,Alcala,-3.359733,40.503021
259860461,Alcala,-3.35023,40.501922
259860686,Alcala,-3.346125,40.506749
259860688,Alcala,-3.345886,40.506898
259860689,Alcala,-3.345966,40.506997
259860690,Alcala,-3.346096,40.507018
259860691,Alcala,-3.346242,40.506922
259860692,Alcala,-3.346231,40.506819
259860694,Alcala,-3.350009,40.502257
259860695,Alcala,-3.349344,40.502769
259860700,Alcala,-3.348913,40.50415
259860701,Alcala,-3.34849,40.504797
259860702,Alcala,-3.348455,40.50485
259860703,Alcala,-3.348296,40.505057
259860854,Alcala,-3.347364,40.508109
259860856,Alcala,-3.347257,40.50817
259860920,Alcala,-3.348528,40.504908
259860921,Alcala,-3.35134,40.505715
259861114,Alcala,-3.342963,40.508191
259861115,Alcala,-3.342891,40.508196
259861116,Alcala,-3.342784,40.508259
259861117,Alcala,-3.342779,40.508394
259861118,Alcala,-3.34286,40.508455
259861119,Alcala,-3.343025,40.508456
259861120,Alcala,-3.343093,40.508412
259861291,Alcala,-3.343118,40.508286
259861354,Alcala,-3.350969,40.49565
259861423,Alcala,-3.35189,40.495185
259861424,Alcala,-3.352347,40.494957
259861428,Alcala,-3.35403,40.493803
259861432,Alcala,-3.356539,40.493218
259861433,Alcala,-3.356758,40.493283
259861463,Alcala,-3.354582,40.494411
259861464,Alcala,-3.35314,40.49538
259861490,Alcala,-3.353923,40.495796
259861491,Alcala,-3.353382,40.496194
259861492,Alcala,-3.352755,40.495766
259861582,Alcala,-3.351145,40.497336
259861583,Alcala,-3.349983,40.497611
259861584,Alcala,-3.34988,40.497651
259861585,Alcala,-3.34888,40.497882
259861586,Alcala,-3.346814,40.498257
259861587,Alcala,-3.346529,40.497876
259861588,Alcala,-3.346102,40.497303
259861590,Alcala,-3.34776,40.496299
259861591,Alcala,-3.349445,40.495408
259861593,Alcala,-3.35016,40.496051
259861598,Alcala,-3.349198,40.496536
259861599,Alcala,-3.348339,40.496969
259861647,Alcala,-3.350372,40.498646
259861649,Alcala,-3.350613,40.497931
259861654,Alcala,-3.351216,40.499
259861655,Alcala,-3.352017,40.499673
259861762,Alcala,-3.34833,40.501061
259861764,Alcala,-3.348592,40.501452
259861765,Alcala,-3.349994,40.501559
259861766,Alcala,-3.35024,40.501697
259861833,Alcala,-3.348116,40.501782
259861835,Alcala,-3.344627,40.499021
259861882,Alcala,-3.349019,40.502531
259862116,Alcala,-3.356926,40.493132
259862117,Alcala,-3.356822,40.493163
259862299,Barrio-El_Chorrilo,-3.363761,40.489247
259862301,Barrio-El_Chorrilo,-3.364114,40.489798
259862305,Barrio-El_Chorrilo,-3.364251,40.48999
259862564,Barrio-El_Chorrilo,-3.361528,40.490392
259862702,Barrio-El_Val,-3.343589,40.488492
259862721,Barrio-El_Val,-3.344416,40.488026
259862722,Barrio-El_Val,-3.345258,40.487591
259862723,Barrio-El_Val,-3.346215,40.487106
259862731,Barrio-El_Val,-3.345121,40.488843
259862732,Barrio-El_Val,-3.345778,40.489571
259862733,Barrio-El_Val,-3.345549,40.488619
259862734,Barrio-El_Val,-3.344723,40.48905
259862783,Barrio-El_Val,-3.347462,40.490393
259862784,Barrio-El_Val,-3.347939,40.490913
259862785,Barrio-El_Val,-3.348395,40.491417
259862786,Barrio-El_Val,-3.348687,40.49173
259862787,Barrio-El_Val,-3.349459,40.491364
259862788,Barrio-El_Val,-3.348819,40.490681
259862789,Barrio-El_Val,-3.350067,40.490022
259862790,Barrio-El_Val,-3.350781,40.490783
259862791,DistritoII,-3.351183,40.490618
259862793,Barrio-Juan_de_Austria,-3.354729,40.48955
259862796,Alcala,-3.355305,40.491501
259862914,DistritoII,-3.351482,40.48585
259862916,DistritoII,-3.351719,40.485718
259862917,Barrio-Juan_de_Austria,-3.351453,40.48566
259862918,Barrio-Juan_de_Austria,-3.351216,40.485613
259862919,Barrio-Juan_de_Austria,-3.350194,40.484489
259862920,Barrio-Juan_de_Austria,-3.350092,40.484422
2601000493,Barrio-El_Chorrilo,-3.368694,40.484485
2601000505,Barrio-El_Chorrilo,-3.368745,40.485175
2601000517,Barrio-El_Chorrilo,-3.36829,40.48531
2601000524,Barrio-El_Chorrilo,-3.368139,40.48536
2601000526,Barrio-El_Chorrilo,-3.369668,40.485343
2601000527,Barrio-El_Chorrilo,-3.368879,40.485372
2601000534,Barrio-El_Chorrilo,-3.368513,40.485596
2601000535,Barrio-El_Chorrilo,-3.368555,40.485655
2601000536,Barrio-El_Chorrilo,-3.366132,40.48566
2601000538,Barrio-El_Chorrilo,-3.36875,40.48573
2601000543,Barrio-El_Chorrilo,-3.368948,40.485886
2601000544,Barrio-El_Chorrilo,-3.368335,40.48615
2602065806,DistritoII,-3.354164,40.482467
2603387889,Alcala,-3.357427,40.489027
2603387890,Alcala,-3.357084,40.488727
2603387891,Alcala,-3.356475,40.489105
2603445644,Alcala,-3.375892,40.49677
2603445693,Barrio-El_Chorrilo,-3.380251,40.494047
2603445696,Barrio-El_Chorrilo,-3.378419,40.492302
2603445699,Barrio-El_Chorrilo,-3.378224,40.492918
2603445701,Barrio-El_Chorrilo,-3.378956,40.492653
2603445703,Barrio-El_Chorrilo,-3.378337,40.492552
2603445705,Barrio-El_Chorrilo,-3.379591,40.492787
2603445708,Barrio-El_Chorrilo,-3.379299,40.493089
2606136399,Alcala,-3.359934,40.489492
2606136401,Alcala,-3.359549,40.489853
2606136403,Alcala,-3.359756,40.489653
2606136405,Alcala,-3.35996,40.489465
2606136406,Alcala,-3.360406,40.489408
2606136407,Alcala,-3.360252,40.489275
2606136408,Barrio-El_Chorrilo,-3.360899,40.489572
2606136414,Alcala,-3.357612,40.488786
2606136415,Alcala,-3.357687,40.488865
2606136416,Alcala,-3.357573,40.488937
2606136417,Alcala,-3.35723,40.488636
2606197597,Alcala,-3.360218,40.486965
2606197599,Alcala,-3.359338,40.487298
2606197606,Barrio-El_Chorrilo,-3.363414,40.486076
2606197611,Casco_Historico,-3.3628,40.485697
2606197696,,-3.363998,40.463774
2606197719,,-3.367387,40.465851
2606197731,,-3.358123,40.462131
2606197837,Alcala,-3.393479,40.476489
2606197838,Alcala,-3.393684,40.476502
2606197849,Alcala,-3.394307,40.476609
2606197853,Alcala,-3.394164,40.476895
2606197856,Alcala,-3.392475,40.47743
2606197857,Alcala,-3.394024,40.476944
2606197866,Alcala,-3.393185,40.477217
2606197868,Alcala,-3.393016,40.476897
2606197869,Alcala,-3.392417,40.477568
2606197878,Alcala,-3.392234,40.47752
2606197891,Alcala,-3.39233,40.477576
2606197893,Alcala,-3.392306,40.477388
2606197894,Alcala,-3.392032,40.476903
2606197906,Alcala,-3.392137,40.477088
2606197909,Alcala,-3.391157,40.47788
2606197911,Alcala,-3.390742,40.477292
2606197923,Alcala,-3.390864,40.477496
2606197932,Alcala,-3.396803,40.480796
2606197940,Alcala,-3.396604,40.480966
2606198002,Alcala,-3.384137,40.487177
2606810990,Barrio-El_Chorrilo,-3.377794,40.492829
2606846606,Alcala,-3.383909,40.47892
260697542,Barrio-El_Chorrilo,-3.364308,40.492903
260697543,Barrio-El_Chorrilo,-3.364592,40.492988
260697546,Barrio-El_Chorrilo,-3.364635,40.492152
260697554,Barrio-El_Chorrilo,-3.364729,40.491893
260697556,Barrio-El_Chorrilo,-3.365321,40.492152
260697558,Barrio-El_Chorrilo,-3.365356,40.490556
260697588,Barrio-El_Chorrilo,-3.365235,40.490598
260697813,Barrio-Juan_de_Austria,-3.355901,40.489041
260697814,Alcala,-3.356761,40.489797
260697815,Alcala,-3.357517,40.490285
260697883,Barrio-Juan_de_Austria,-3.355691,40.489055
260697886,Barrio-Juan_de_Austria,-3.35595,40.488929
260697903,Alcala,-3.354474,40.482383
260697912,Barrio-Juan_de_Austria,-3.348318,40.485337
260697918,Barrio-Juan_de_Austria,-3.351426,40.48372
2608154582,Barrio-El_Chorrilo,-3.363837,40.488826
2608154611,Barrio-El_Chorrilo,-3.363411,40.488968
2608154615,Casco_Historico,-3.361296,40.484901
2608154619,Casco_Historico,-3.36111,40.48503
2608202698,Alcala,-3.377106,40.477058
2608202699,Alcala,-3.378193,40.476732
2608202704,Alcala,-3.378408,40.476671
2608202705,Alcala,-3.379505,40.476341
2608202713,Alcala,-3.379704,40.47628
2608202715,Alcala,-3.380802,40.475956
2608202725,Alcala,-3.380987,40.475893
2608202729,Alcala,-3.39249,40.48243
2608202731,Alcala,-3.391117,40.483065
2608202733,Alcala,-3.38959,40.483751
2608202734,Alcala,-3.387917,40.484533
2608202736,Alcala,-3.386259,40.485288
2608202805,Alcala,-3.381588,40.490044
2608202808,Alcala,-3.381509,40.490216
2609734981,Alcala,-3.394492,40.476827
2609734985,Alcala,-3.394622,40.477272
2609734992,Alcala,-3.394577,40.477433
2609735006,Alcala,-3.394756,40.47738
2609735018,Alcala,-3.394555,40.477302
2609735027,Alcala,-3.394532,40.477386
2609735079,Alcala,-3.3916,40.478466
2609735082,Alcala,-3.392712,40.478102
2609735085,Alcala,-3.395659,40.478527
2609735088,Alcala,-3.394685,40.477442
2609735100,Alcala,-3.395936,40.47902
2609735103,Alcala,-3.393402,40.479269
2609735106,Alcala,-3.393502,40.47979
2609735118,Alcala,-3.395814,40.479127
2609735121,Alcala,-3.394706,40.479409
2609735136,Alcala,-3.394441,40.47893
2609735139,Alcala,-3.395557,40.47916
2609735151,Alcala,-3.393424,40.479635
2609735163,Alcala,-3.396135,40.479022
2609735195,Alcala,-3.394715,40.476974
2609735234,Alcala,-3.395657,40.475861
2618947193,Alcala,-3.359537,40.489865
2618947194,Alcala,-3.359015,40.489565
2618947195,Barrio-El_Chorrilo,-3.362218,40.486607
2618947198,Barrio-El_Chorrilo,-3.362597,40.486929
2618947199,Alcala,-3.356817,40.489406
2619592936,Barrio-Rinconada,-3.369203,40.477478
2619592937,Barrio-Rinconada,-3.369368,40.477465
2619592938,Barrio-Rinconada,-3.369066,40.47721
2619592939,Barrio-Rinconada,-3.368931,40.477475
2619592941,Casco_Historico,-3.363452,40.485334
2619592942,Casco_Historico,-3.363526,40.485403
2620215888,Alcala,-3.371396,40.484011
2620215995,Alcala,-3.372604,40.485736
2620215996,Alcala,-3.372723,40.485906
2620216011,Alcala,-3.372956,40.486239
2620216024,Alcala,-3.37329,40.486683
2620298616,Barrio-El_Chorrilo,-3.370312,40.486385
2621707651,Barrio-Juan_de_Austria,-3.350152,40.484393
2621707655,Barrio-Juan_de_Austria,-3.350109,40.484405
2621707657,Barrio-Juan_de_Austria,-3.350215,40.484421
2621707666,Barrio-Juan_de_Austria,-3.350218,40.484466
2621707668,Barrio-Juan_de_Austria,-3.350096,40.484476
2621707671,Barrio-Juan_de_Austria,-3.350163,40.484498
2621707672,Barrio-Juan_de_Austria,-3.349918,40.484506
2621707686,Barrio-Juan_de_Austria,-3.348157,40.48516
2621707687,Barrio-Juan_de_Austria,-3.348561,40.485212
2622359788,Alcala,-3.35249,40.482606
2622359792,Barrio-Juan_de_Austria,-3.348564,40.485341
2622359814,Barrio-Juan_de_Austria,-3.347554,40.485985
2622359824,Barrio-Juan_de_Austria,-3.347088,40.4861
2622359899,Barrio-Juan_de_Austria,-3.347382,40.486547
2622359903,Barrio-Juan_de_Austria,-3.348068,40.486565
2622359915,Barrio-El_Val,-3.347291,40.4866
2622359919,Barrio-Juan_de_Austria,-3.347986,40.486609
2622360066,Barrio-Juan_de_Austria,-3.347933,40.487154
2622360083,Barrio-El_Val,-3.342438,40.487225
2622360158,Barrio-Juan_de_Austria,-3.34838,40.487642
2622360222,DistritoII,-3.34892,40.48827
2622360228,DistritoII,-3.348966,40.488323
2622360230,DistritoII,-3.348899,40.48836
2622360234,DistritoII,-3.348684,40.488479
2622360240,Barrio-El_Val,-3.347433,40.489097
2622360245,Barrio-El_Val,-3.346595,40.48942
2622360275,Barrio-El_Val,-3.34518,40.489859
2622854513,DistritoII,-3.354822,40.484806
2622854519,DistritoII,-3.354505,40.485033
2622854522,DistritoII,-3.355203,40.48508
2622854525,DistritoII,-3.354235,40.485238
2622854528,DistritoII,-3.354179,40.485287
2622854531,DistritoII,-3.354903,40.485297
2622854534,DistritoII,-3.354232,40.485331
2622854537,DistritoII,-3.354517,40.485456
2622854543,DistritoII,-3.354508,40.485563
2622854546,,-3.357744,40.485595
2622854550,DistritoII,-3.354186,40.485792
2622854554,DistritoII,-3.357207,40.485886
2622854556,DistritoII,-3.35668,40.486123
2622854558,DistritoII,-3.355892,40.486399
2622854560,DistritoII,-3.355476,40.486399
2622854562,DistritoII,-3.355402,40.48648
2622854574,DistritoII,-3.353869,40.486824
2622854575,DistritoII,-3.353917,40.486881
2622854576,DistritoII,-3.353053,40.486931
2622854578,DistritoII,-3.353402,40.486946
2622854580,DistritoII,-3.352782,40.487042
2624118120,Alcala,-3.382706,40.488175
2624118121,Alcala,-3.382273,40.48818
2624118122,Alcala,-3.382356,40.488229
2624118237,Alcala,-3.385225,40.490196
2624118260,Alcala,-3.380895,40.492574
2624118298,Alcala,-3.357765,40.494998
2624118312,Alcala,-3.358401,40.495568
2624118322,Barrio-Dehesa,-3.330394,40.502568
2624118327,Barrio-Dehesa,-3.329956,40.502824
2633066502,Barrio-El_Chorrilo,-3.367279,40.493061
2633066517,Barrio-El_Chorrilo,-3.372743,40.493445
2639802834,Alcala,-3.386703,40.484263
2640057346,Alcala,-3.379041,40.476347
2640057351,Alcala,-3.378984,40.476483
2645727930,Alcala,-3.381876,40.478666
2645727941,Alcala,-3.380517,40.478939
2645728031,Casco_Historico,-3.374261,40.480411
2650770159,Casco_Historico,-3.368835,40.483854
2650770160,Casco_Historico,-3.368223,40.484078
266883524,Alcala,-3.352848,40.505246
266883525,Alcala,-3.352225,40.505169
266883542,Alcala,-3.352855,40.505389
2669490018,Alcala,-3.388856,40.47783
2669490019,Alcala,-3.38873,40.477766
267044838,Barrio-El_Val,-3.347045,40.492516
2673366899,Alcala,-3.391216,40.477006
2673366906,Alcala,-3.38866,40.477886
2673366911,Alcala,-3.39462,40.479247
2673366966,Alcala,-3.397251,40.482546
2673366967,Alcala,-3.397313,40.482573
2673367000,Alcala,-3.394542,40.485353
2673367022,Alcala,-3.387042,40.486101
2683379881,Alcala,-3.393872,40.475384
2683379882,Alcala,-3.392313,40.475569
2683379885,Alcala,-3.392204,40.475346
2683379898,Alcala,-3.392156,40.475248
2683716331,Alcala,-3.37652,40.476174
2683716332,Alcala,-3.377785,40.475283
2683716337,Alcala,-3.376812,40.475968
2683716338,Alcala,-3.377499,40.475484
2683789705,Barrio-Rinconada,-3.375089,40.476349
2683789711,Alcala,-3.37592,40.476231
2683789714,Alcala,-3.376274,40.475973
268971200,,-3.319713,40.513363
268971222,,-3.318408,40.511803
268971250,,-3.31845,40.511776
2716078550,Casco_Historico,-3.368066,40.480348
2716078551,Casco_Historico,-3.368289,40.480312
2716078552,Casco_Historico,-3.368256,40.480325
2779128517,Alcala,-3.352864,40.498931
2779166194,Barrio-El_Val,-3.346016,40.491161
2779166203,Barrio-El_Val,-3.347109,40.492482
2825983445,Casco_Historico,-3.370744,40.479513
2825988603,Barrio-Rinconada,-3.368109,40.475949
2850114853,Barrio-Juan_de_Austria,-3.350867,40.482863
2850114870,Barrio-Juan_de_Austria,-3.349407,40.483625
2850146096,Barrio-Nueva_Rinconada,-3.369154,40.469434
2850150904,Barrio-Nueva_Rinconada,-3.370719,40.470895
2850150909,Barrio-Nueva_Rinconada,-3.370412,40.469608
2850150910,Barrio-Nueva_Rinconada,-3.36888,40.472287
2850150911,Barrio-Rinconada,-3.373374,40.475007
2850230218,,-3.343434,40.515072
2850230224,,-3.343462,40.51508
2850230226,,-3.343396,40.515059
2850230229,,-3.343321,40.515137
2850230232,,-3.343398,40.515214
2850230241,,-3.343427,40.515215
2850230242,,-3.34376,40.514931
2850230244,,-3.342605,40.514369
2850230246,,-3.343509,40.515131
2850230248,,-3.343508,40.515161
286280476,M-121-Meco,-3.35065,40.515394
286280828,,-3.351113,40.515034
286280840,,-3.350752,40.514943
286280841,,-3.350659,40.514835
286280842,,-3.350646,40.514624
286280843,,-3.350735,40.514502
286280845,,-3.351089,40.514395
286280846,,-3.3514,40.514532
286280847,,-3.351474,40.514738
286280848,,-3.351348,40.514946
286280855,,-3.350951,40.514403
286280866,M-121-Meco,-3.348256,40.518177
286280957,Alcala,-3.352169,40.508437
286280980,Alcala,-3.351397,40.514078
286581039,Alcala,-3.401016,40.482982
2924347224,Alcala,-3.359235,40.494286
2924347234,Alcala,-3.360048,40.494467
2924347249,Alcala,-3.357393,40.494643
2924347252,Alcala,-3.360453,40.495024
2924347282,Alcala,-3.35887,40.496336
29277211,N-II-Madrid,-3.406598,40.477226
29277294,Alcala,-3.400755,40.480659
29277295,Alcala,-3.401242,40.480842
29277303,Alcala,-3.400665,40.480911
29277304,Alcala,-3.400492,40.480961
29277305,Alcala,-3.400287,40.480905
29277307,Alcala,-3.400188,40.480734
29277308,Alcala,-3.400267,40.480585
29277309,Alcala,-3.40047,40.480515
29277329,Alcala,-3.398133,40.481654
29277330,Alcala,-3.398054,40.481823
29277332,Alcala,-3.397462,40.481869
29277333,Alcala,-3.397329,40.481602
29277334,Alcala,-3.397431,40.481433
29277335,Alcala,-3.397727,40.481333
29277336,Alcala,-3.397965,40.48139
29277337,Alcala,-3.398322,40.481385
29277338,Alcala,-3.399984,40.480839
29277339,Alcala,-3.400034,40.480921
29277340,Alcala,-3.398371,40.481471
29277345,Alcala,-3.401099,40.485073
29277346,Alcala,-3.400878,40.48487
29277347,Alcala,-3.39991,40.484235
29277348,Alcala,-3.399207,40.48372
29277352,Alcala,-3.401312,40.484862
29277355,Alcala,-3.401865,40.485191
29277356,Alcala,-3.401618,40.485408
29277358,Alcala,-3.401098,40.485182
29277362,Alcala,-3.399353,40.483597
29277363,Alcala,-3.400056,40.484124
29277364,Alcala,-3.401033,40.484734
29277394,Alcala,-3.402998,40.486248
29277397,Alcala,-3.403242,40.486008
29277400,Alcala,-3.404036,40.486513
29277437,Alcala,-3.403953,40.485854
29277444,M-100-Mejorada,-3.408627,40.479132
2991323654,Alcala,-3.394394,40.482213
3005152123,Barrio-Rinconada,-3.375643,40.474882
3005152125,Barrio-Rinconada,-3.376292,40.475411
3005168652,Barrio-Rinconada,-3.37666,40.474679
3005168653,Barrio-Rinconada,-3.375975,40.475149
3005226285,Alcala,-3.359832,40.478131
3005236629,Casco_Historico,-3.36301,40.479529
3005240775,Casco_Historico,-3.363772,40.479804
3005278067,Barrio-Juan_de_Austria,-3.352877,40.483219
3005278069,DistritoII,-3.35385,40.483049
3005656414,Barrio-Rinconada,-3.37228,40.472462
3005656419,Barrio-Rinconada,-3.37108,40.47287
3005658400,Barrio-Rinconada,-3.370845,40.472333
3005662169,Barrio-Rinconada,-3.374549,40.476155
3005727851,Barrio-Rinconada,-3.373349,40.476806
3006742316,Barrio-Rinconada,-3.373187,40.474833
3007327241,Casco_Historico,-3.373205,40.4814
3007330060,Casco_Historico,-3.37428,40.481766
3007330061,Casco_Historico,-3.37339,40.481709
3010513662,Alcala,-3.355095,40.481359
302331424,Barrio-El_Chorrilo,-3.377693,40.492899
302331428,Barrio-El_Chorrilo,-3.377423,40.496552
302332051,Alcala,-3.377513,40.496972
302332270,Alcala,-3.378152,40.497989
302332271,Alcala,-3.377826,40.497961
3034645779,Alcala,-3.364124,40.470433
3044560024,Alcala,-3.364224,40.47146
3045797538,Barrio-Rinconada,-3.375855,40.473467
3045797539,Barrio-Rinconada,-3.375586,40.473674
3045797540,Barrio-Rinconada,-3.375428,40.473576
3045800265,Barrio-Rinconada,-3.375767,40.473791
3045802880,Barrio-Rinconada,-3.376453,40.473845
3045802881,Barrio-Rinconada,-3.375904,40.474276
3045804399,Barrio-Rinconada,-3.376168,40.474066
3045805739,Barrio-Rinconada,-3.376137,40.474093
3045805740,Barrio-Rinconada,-3.37716,40.474785
3045810149,Barrio-Rinconada,-3.373348,40.471484
3045811050,Barrio-Rinconada,-3.377481,40.474517
3045840580,Barrio-Rinconada,-3.376838,40.472856
3045840581,Barrio-Rinconada,-3.375997,40.473556
3045840582,Barrio-Rinconada,-3.377127,40.473055
3045840583,Barrio-Rinconada,-3.376294,40.473745
3045840584,Barrio-Rinconada,-3.377681,40.473437
3045840585,Barrio-Rinconada,-3.377203,40.473855
3045840586,Barrio-Rinconada,-3.376369,40.474407
3045840587,Alcala,-3.3781,40.475535
3045840590,Alcala,-3.378148,40.474581
3045840592,Alcala,-3.378388,40.47583
3045840593,Barrio-Rinconada,-3.377908,40.474152
3051828066,Barrio-El_Chorrilo,-3.366408,40.487844
3051828068,Barrio-El_Chorrilo,-3.367058,40.488018
3051828069,Barrio-El_Chorrilo,-3.366071,40.488111
3051828070,Barrio-El_Chorrilo,-3.366642,40.488184
3051828084,Barrio-El_Chorrilo,-3.364808,40.488655
3051828086,Barrio-El_Chorrilo,-3.366722,40.488678
3052530905,Barrio-Rinconada,-3.368335,40.476227
3052530906,Barrio-Rinconada,-3.367673,40.476499
307644686,N-II-Barcelona,-3.317144,40.513617
3086181210,Alcala,-3.352216,40.48055
3086181211,Alcala,-3.353149,40.480938
3086181214,Casco_Historico,-3.362299,40.481157
3086181217,Barrio-Juan_de_Austria,-3.352375,40.482676
3086181222,Barrio-Juan_de_Austria,-3.352249,40.482732
3086181444,Barrio-Juan_de_Austria,-3.352531,40.484593
