,edge_id,lane_id,lane_index,lane_length,lane_shape,lane_speed
2631,:14/7_11,:14/7_11_2,2,22.70,"2131.65,1068.65 2131.65,1075.39 2131.65,1080.00 2131.65,1084.61 2131.65,1091.35",13.90
2632,:14/7_14,:14/7_14_0,0,7.47,"2131.65,1068.65 2130.84,1074.34 2129.95,1075.82",13.90
2633,:14/7_15,:14/7_15_0,0,2.41,"2131.65,1068.65 2130.83,1069.89 2130.00,1070.30",13.90
2634,:14/7_22,:14/7_22_0,0,13.50,"2129.95,1075.82 2128.40,1078.40 2124.34,1080.84 2118.65,1081.65",13.90
2635,:14/7_23,:14/7_23_0,0,2.41,"2130.00,1070.30 2129.17,1069.89 2128.35,1068.65",13.90
2636,:14/7_16,:14/7_16_0,0,5.00,"2118.65,1071.75 2120.01,1071.56 2120.97,1070.97 2121.56,1070.01 2121.75,1068.65",13.90
2637,:14/7_17,:14/7_17_0,0,22.70,"2118.65,1075.05 2125.39,1075.05 2130.00,1075.05 2134.61,1075.05 2141.35,1075.05",13.90
2638,:14/7_18,:14/7_18_0,0,20.97,"2118.65,1078.35 2124.34,1079.16 2128.40,1081.60 2130.84,1085.66 2131.65,1091.35",13.90
2639,:14/7_19,:14/7_19_0,0,4.82,"2118.65,1078.35 2119.89,1079.18 2120.30,1080.00 2119.89,1080.83 2118.65,1081.65",13.90
2640,:14/8_0,:14/8_0_0,0,5.00,"2121.75,1241.35 2121.56,1239.99 2120.97,1239.03 2120.01,1238.44 2118.65,1238.25",13.90
2641,:14/8_1,:14/8_1_0,0,22.70,"2121.75,1241.35 2121.75,1234.61 2121.75,1230.00 2121.75,1225.39 2121.75,1218.65",13.90
2642,:14/8_1,:14/8_1_1,1,22.70,"2125.05,1241.35 2125.05,1234.61 2125.05,1230.00 2125.05,1225.39 2125.05,1218.65",13.90
2643,:14/8_1,:14/8_1_2,2,22.70,"2128.35,1241.35 2128.35,1234.61 2128.35,1230.00 2128.35,1225.39 2128.35,1218.65",13.90
2644,:14/8_4,:14/8_4_0,0,7.47,"2128.35,1241.35 2129.16,1235.66 2130.05,1234.18",13.90
2645,:14/8_5,:14/8_5_0,0,2.41,"2128.35,1241.35 2129.17,1240.11 2130.00,1239.70",13.90
2646,:14/8_20,:14/8_20_0,0,13.50,"2130.05,1234.18 2131.60,1231.60 2135.66,1229.16 2141.35,1228.35",13.90
2647,:14/8_21,:14/8_21_0,0,2.41,"2130.00,1239.70 2130.83,1240.11 2131.65,1241.35",13.90
2648,:14/8_6,:14/8_6_0,0,5.00,"2141.35,1238.25 2139.99,1238.44 2139.03,1239.03 2138.44,1239.99 2138.25,1241.35",13.90
2649,:14/8_7,:14/8_7_0,0,22.70,"2141.35,1234.95 2134.61,1234.95 2130.00,1234.95 2125.39,1234.95 2118.65,1234.95",13.90
2650,:14/8_8,:14/8_8_0,0,20.97,"2141.35,1231.65 2135.66,1230.84 2131.60,1228.40 2129.16,1224.34 2128.35,1218.65",13.90
2651,:14/8_9,:14/8_9_0,0,4.82,"2141.35,1231.65 2140.11,1230.82 2139.70,1230.00 2140.11,1229.18 2141.35,1228.35",13.90
2652,:14/8_10,:14/8_10_0,0,5.00,"2138.25,1218.65 2138.44,1220.01 2139.03,1220.97 2139.99,1221.56 2141.35,1221.75",13.90
2653,:14/8_11,:14/8_11_0,0,22.70,"2138.25,1218.65 2138.25,1225.39 2138.25,1230.00 2138.25,1234.61 2138.25,1241.35",13.90
2654,:14/8_11,:14/8_11_1,1,22.70,"2134.95,1218.65 2134.95,1225.39 2134.95,1230.00 2134.95,1234.61 2134.95,1241.35",13.90
2655,:14/8_11,:14/8_11_2,2,22.70,"2131.65,1218.65 2131.65,1225.39 2131.65,1230.00 2131.65,1234.61 2131.65,1241.35",13.90
2656,:14/8_14,:14/8_14_0,0,7.47,"2131.65,1218.65 2130.84,1224.34 2129.95,1225.82",13.90
2657,:14/8_15,:14/8_15_0,0,2.41,"2131.65,1218.65 2130.83,1219.89 2130.00,1220.30",13.90
2658,:14/8_22,:14/8_22_0,0,13.50,"2129.95,1225.82 2128.40,1228.40 2124.34,1230.84 2118.65,1231.65",13.90
2659,:14/8_23,:14/8_23_0,0,2.41,"2130.00,1220.30 2129.17,1219.89 2128.35,1218.65",13.90
2660,:14/8_16,:14/8_16_0,0,5.00,"2118.65,1221.75 2120.01,1221.56 2120.97,1220.97 2121.56,1220.01 2121.75,1218.65",13.90
2661,:14/8_17,:14/8_17_0,0,22.70,"2118.65,1225.05 2125.39,1225.05 2130.00,1225.05 2134.61,1225.05 2141.35,1225.05",13.90
2662,:14/8_18,:14/8_18_0,0,20.97,"2118.65,1228.35 2124.34,1229.16 2128.40,1231.60 2130.84,1235.66 2131.65,1241.35",13.90
2663,:14/8_19,:14/8_19_0,0,4.82,"2118.65,1228.35 2119.89,1229.18 2120.30,1230.00 2119.89,1230.83 2118.65,1231.65",13.90
2664,:14/9_0,:14/9_0_0,0,5.00,"2121.75,1391.35 2121.56,1389.99 2120.97,1389.03 2120.01,1388.44 2118.65,1388.25",13.90
2665,:14/9_1,:14/9_1_0,0,22.70,"2121.75,1391.35 2121.75,1384.61 2121.75,1380.00 2121.75,1375.39 2121.75,1368.65",13.90
2666,:14/9_1,:14/9_1_1,1,22.70,"2125.05,1391.35 2125.05,1384.61 2125.05,1380.00 2125.05,1375.39 2125.05,1368.65",13.90
2667,:14/9_1,:14/9_1_2,2,22.70,"2128.35,1391.35 2128.35,1384.61 2128.35,1380.00 2128.35,1375.39 2128.35,1368.65",13.90
2668,:14/9_4,:14/9_4_0,0,7.47,"2128.35,1391.35 2129.16,1385.66 2130.05,1384.18",13.90
2669,:14/9_5,:14/9_5_0,0,2.41,"2128.35,1391.35 2129.17,1390.11 2130.00,1389.70",13.90
2670,:14/9_20,:14/9_20_0,0,13.50,"2130.05,1384.18 2131.60,1381.60 2135.66,1379.16 2141.35,1378.35",13.90
2671,:14/9_21,:14/9_21_0,0,2.41,"2130.00,1389.70 2130.83,1390.11 2131.65,1391.35",13.90
2672,:14/9_6,:14/9_6_0,0,5.00,"2141.35,1388.25 2139.99,1388.44 2139.03,1389.03 2138.44,1389.99 2138.25,1391.35",13.90
2673,:14/9_7,:14/9_7_0,0,22.70,"2141.35,1384.95 2134.61,1384.95 2130.00,1384.95 2125.39,1384.95 2118.65,1384.95",13.90
2674,:14/9_8,:14/9_8_0,0,20.97,"2141.35,1381.65 2135.66,1380.84 2131.60,1378.40 2129.16,1374.34 2128.35,1368.65",13.90
2675,:14/9_9,:14/9_9_0,0,4.82,"2141.35,1381.65 2140.11,1380.82 2139.70,1380.00 2140.11,1379.18 2141.35,1378.35",13.90
2676,:14/9_10,:14/9_10_0,0,5.00,"2138.25,1368.65 2138.44,1370.01 2139.03,1370.97 2139.99,1371.56 2141.35,1371.75",13.90
2677,:14/9_11,:14/9_11_0,0,22.70,"2138.25,1368.65 2138.25,1375.39 2138.25,1380.00 2138.25,1384.61 2138.25,1391.35",13.90
2678,:14/9_11,:14/9_11_1,1,22.70,"2134.95,1368.65 2134.95,1375.39 2134.95,1380.00 2134.95,1384.61 2134.95,1391.35",13.90
2679,:14/9_11,:14/9_11_2,2,22.70,"2131.65,1368.65 2131.65,1375.39 2131.65,1380.00 2131.65,1384.61 2131.65,1391.35",13.90
2680,:14/9_14,:14/9_14_0,0,7.47,"2131.65,1368.65 2130.84,1374.34 2129.95,1375.82",13.90
2681,:14/9_15,:14/9_15_0,0,2.41,"2131.65,1368.65 2130.83,1369.89 2130.00,1370.30",13.90
2682,:14/9_22,:14/9_22_0,0,13.50,"2129.95,1375.82 2128.40,1378.40 2124.34,1380.84 2118.65,1381.65",13.90
2683,:14/9_23,:14/9_23_0,0,2.41,"2130.00,1370.30 2129.17,1369.89 2128.35,1368.65",13.90
2684,:14/9_16,:14/9_16_0,0,5.00,"2118.65,1371.75 2120.01,1371.56 2120.97,1370.97 2121.56,1370.01 2121.75,1368.65",13.90
2685,:14/9_17,:14/9_17_0,0,22.70,"2118.65,1375.05 2125.39,1375.05 2130.00,1375.05 2134.61,1375.05 2141.35,1375.05",13.90
2686,:14/9_18,:14/9_18_0,0,20.97,"2118.65,1378.35 2124.34,1379.16 2128.40,1381.60 2130.84,1385.66 2131.65,1391.35",13.90
2687,:14/9_19,:14/9_19_0,0,4.82,"2118.65,1378.35 2119.89,1379.18 2120.30,1380.00 2119.89,1380.83 2118.65,1381.65",13.90
2688,:15/0_0,:15/0_0_0,0,5.00,"2271.75,41.35 2271.56,39.99 2270.97,39.02 2270.01,38.44 2268.65,38.25",13.90
2689,:15/0_1,:15/0_1_0,0,22.70,"2271.75,41.35 2271.75,34.61 2271.75,30.00 2271.75,25.39 2271.75,18.65",13.90
2690,:15/0_1,:15/0_1_1,1,22.70,"2275.05,41.35 2275.05,34.61 2275.05,30.00 2275.05,25.39 2275.05,18.65",13.90
2691,:15/0_1,:15/0_1_2,2,22.70,"2278.35,41.35 2278.35,34.61 2278.35,30.00 2278.35,25.39 2278.35,18.65",13.90
2692,:15/0_4,:15/0_4_0,0,7.47,"2278.35,41.35 2279.16,35.66 2280.05,34.18",13.90
2693,:15/0_5,:15/0_5_0,0,2.41,"2278.35,41.35 2279.17,40.11 2280.00,39.70",13.90
2694,:15/0_20,:15/0_20_0,0,13.50,"2280.05,34.18 2281.60,31.60 2285.66,29.16 2291.35,28.35",13.90
2695,:15/0_21,:15/0_21_0,0,2.41,"2280.00,39.70 2280.83,40.11 2281.65,41.35",13.90
2696,:15/0_6,:15/0_6_0,0,5.00,"2291.35,38.25 2289.99,38.44 2289.03,39.02 2288.44,39.99 2288.25,41.35",13.90
2697,:15/0_7,:15/0_7_0,0,22.70,"2291.35,34.95 2284.61,34.95 2280.00,34.95 2275.39,34.95 2268.65,34.95",13.90
2698,:15/0_8,:15/0_8_0,0,20.97,"2291.35,31.65 2285.66,30.84 2281.60,28.40 2279.16,24.34 2278.35,18.65",13.90
2699,:15/0_9,:15/0_9_0,0,4.82,"2291.35,31.65 2290.11,30.82 2289.70,30.00 2290.11,29.18 2291.35,28.35",13.90
2700,:15/0_10,:15/0_10_0,0,5.00,"2288.25,18.65 2288.44,20.01 2289.03,20.98 2289.99,21.56 2291.35,21.75",13.90
2701,:15/0_11,:15/0_11_0,0,22.70,"2288.25,18.65 2288.25,25.39 2288.25,30.00 2288.25,34.61 2288.25,41.35",13.90
2702,:15/0_11,:15/0_11_1,1,22.70,"2284.95,18.65 2284.95,25.39 2284.95,30.00 2284.95,34.61 2284.95,41.35",13.90
2703,:15/0_11,:15/0_11_2,2,22.70,"2281.65,18.65 2281.65,25.39 2281.65,30.00 2281.65,34.61 2281.65,41.35",13.90
2704,:15/0_14,:15/0_14_0,0,7.47,"2281.65,18.65 2280.84,24.34 2279.95,25.82",13.90
2705,:15/0_15,:15/0_15_0,0,2.41,"2281.65,18.65 2280.83,19.89 2280.00,20.30",13.90
2706,:15/0_22,:15/0_22_0,0,13.50,"2279.95,25.82 2278.40,28.40 2274.34,30.84 2268.65,31.65",13.90
2707,:15/0_23,:15/0_23_0,0,2.41,"2280.00,20.30 2279.17,19.89 2278.35,18.65",13.90
2708,:15/0_16,:15/0_16_0,0,5.00,"2268.65,21.75 2270.01,21.56 2270.97,20.98 2271.56,20.01 2271.75,18.65",13.90
2709,:15/0_17,:15/0_17_0,0,22.70,"2268.65,25.05 2275.39,25.05 2280.00,25.05 2284.61,25.05 2291.35,25.05",13.90
2710,:15/0_18,:15/0_18_0,0,20.97,"2268.65,28.35 2274.34,29.16 2278.40,31.60 2280.84,35.66 2281.65,41.35",13.90
2711,:15/0_19,:15/0_19_0,0,4.82,"2268.65,28.35 2269.89,29.17 2270.30,30.00 2269.89,30.82 2268.65,31.65",13.90
2712,:15/1_0,:15/1_0_0,0,5.00,"2271.75,191.35 2271.56,189.99 2270.97,189.03 2270.01,188.44 2268.65,188.25",13.90
2713,:15/1_1,:15/1_1_0,0,22.70,"2271.75,191.35 2271.75,184.61 2271.75,180.00 2271.75,175.39 2271.75,168.65",13.90
2714,:15/1_1,:15/1_1_1,1,22.70,"2275.05,191.35 2275.05,184.61 2275.05,180.00 2275.05,175.39 2275.05,168.65",13.90
2715,:15/1_1,:15/1_1_2,2,22.70,"2278.35,191.35 2278.35,184.61 2278.35,180.00 2278.35,175.39 2278.35,168.65",13.90
2716,:15/1_4,:15/1_4_0,0,7.47,"2278.35,191.35 2279.16,185.66 2280.05,184.18",13.90
2717,:15/1_5,:15/1_5_0,0,2.41,"2278.35,191.35 2279.17,190.11 2280.00,189.70",13.90
2718,:15/1_20,:15/1_20_0,0,13.50,"2280.05,184.18 2281.60,181.60 2285.66,179.16 2291.35,178.35",13.90
2719,:15/1_21,:15/1_21_0,0,2.41,"2280.00,189.70 2280.83,190.11 2281.65,191.35",13.90
2720,:15/1_6,:15/1_6_0,0,5.00,"2291.35,188.25 2289.99,188.44 2289.03,189.03 2288.44,189.99 2288.25,191.35",13.90
2721,:15/1_7,:15/1_7_0,0,22.70,"2291.35,184.95 2284.61,184.95 2280.00,184.95 2275.39,184.95 2268.65,184.95",13.90
2722,:15/1_8,:15/1_8_0,0,20.97,"2291.35,181.65 2285.66,180.84 2281.60,178.40 2279.16,174.34 2278.35,168.65",13.90
2723,:15/1_9,:15/1_9_0,0,4.82,"2291.35,181.65 2290.11,180.83 2289.70,180.00 2290.11,179.18 2291.35,178.35",13.90
2724,:15/1_10,:15/1_10_0,0,5.00,"2288.25,168.65 2288.44,170.01 2289.03,170.97 2289.99,171.56 2291.35,171.75",13.90
2725,:15/1_11,:15/1_11_0,0,22.70,"2288.25,168.65 2288.25,175.39 2288.25,180.00 2288.25,184.61 2288.25,191.35",13.90
2726,:15/1_11,:15/1_11_1,1,22.70,"2284.95,168.65 2284.95,175.39 2284.95,180.00 2284.95,184.61 2284.95,191.35",13.90
2727,:15/1_11,:15/1_11_2,2,22.70,"2281.65,168.65 2281.65,175.39 2281.65,180.00 2281.65,184.61 2281.65,191.35",13.90
2728,:15/1_14,:15/1_14_0,0,7.47,"2281.65,168.65 2280.84,174.34 2279.95,175.82",13.90
2729,:15/1_15,:15/1_15_0,0,2.41,"2281.65,168.65 2280.83,169.89 2280.00,170.30",13.90
2730,:15/1_22,:15/1_22_0,0,13.50,"2279.95,175.82 2278.40,178.40 2274.34,180.84 2268.65,181.65",13.90
2731,:15/1_23,:15/1_23_0,0,2.41,"2280.00,170.30 2279.17,169.89 2278.35,168.65",13.90
2732,:15/1_16,:15/1_16_0,0,5.00,"2268.65,171.75 2270.01,171.56 2270.97,170.97 2271.56,170.01 2271.75,168.65",13.90
2733,:15/1_17,:15/1_17_0,0,22.70,"2268.65,175.05 2275.39,175.05 2280.00,175.05 2284.61,175.05 2291.35,175.05",13.90
2734,:15/1_18,:15/1_18_0,0,20.97,"2268.65,178.35 2274.34,179.16 2278.40,181.60 2280.84,185.66 2281.65,191.35",13.90
2735,:15/1_19,:15/1_19_0,0,4.82,"2268.65,178.35 2269.89,179.17 2270.30,180.00 2269.89,180.82 2268.65,181.65",13.90
2736,:15/10_0,:15/10_0_0,0,5.00,"2271.75,1541.35 2271.56,1539.99 2270.97,1539.03 2270.01,1538.44 2268.65,1538.25",13.90
2737,:15/10_1,:15/10_1_0,0,22.70,"2271.75,1541.35 2271.75,1534.61 2271.75,1530.00 2271.75,1525.39 2271.75,1518.65",13.90
2738,:15/10_1,:15/10_1_1,1,22.70,"2275.05,1541.35 2275.05,1534.61 2275.05,1530.00 2275.05,1525.39 2275.05,1518.65",13.90
2739,:15/10_1,:15/10_1_2,2,22.70,"2278.35,1541.35 2278.35,1534.61 2278.35,1530.00 2278.35,1525.39 2278.35,1518.65",13.90
2740,:15/10_4,:15/10_4_0,0,7.47,"2278.35,1541.35 2279.16,1535.66 2280.05,1534.18",13.90
2741,:15/10_5,:15/10_5_0,0,2.41,"2278.35,1541.35 2279.17,1540.11 2280.00,1539.70",13.90
2742,:15/10_20,:15/10_20_0,0,13.50,"2280.05,1534.18 2281.60,1531.60 2285.66,1529.16 2291.35,1528.35",13.90
2743,:15/10_21,:15/10_21_0,0,2.41,"2280.00,1539.70 2280.83,1540.11 2281.65,1541.35",13.90
2744,:15/10_6,:15/10_6_0,0,5.00,"2291.35,1538.25 2289.99,1538.44 2289.03,1539.03 2288.44,1539.99 2288.25,1541.35",13.90
2745,:15/10_7,:15/10_7_0,0,22.70,"2291.35,1534.95 2284.61,1534.95 2280.00,1534.95 2275.39,1534.95 2268.65,1534.95",13.90
2746,:15/10_8,:15/10_8_0,0,20.97,"2291.35,1531.65 2285.66,1530.84 2281.60,1528.40 2279.16,1524.34 2278.35,1518.65",13.90
2747,:15/10_9,:15/10_9_0,0,4.82,"2291.35,1531.65 2290.11,1530.82 2289.70,1530.00 2290.11,1529.18 2291.35,1528.35",13.90
2748,:15/10_10,:15/10_10_0,0,5.00,"2288.25,1518.65 2288.44,1520.01 2289.03,1520.97 2289.99,1521.56 2291.35,1521.75",13.90
2749,:15/10_11,:15/10_11_0,0,22.70,"2288.25,1518.65 2288.25,1525.39 2288.25,1530.00 2288.25,1534.61 2288.25,1541.35",13.90
2750,:15/10_11,:15/10_11_1,1,22.70,"2284.95,1518.65 2284.95,1525.39 2284.95,1530.00 2284.95,1534.61 2284.95,1541.35",13.90
2751,:15/10_11,:15/10_11_2,2,22.70,"2281.65,1518.65 2281.65,1525.39 2281.65,1530.00 2281.65,1534.61 2281.65,1541.35",13.90
2752,:15/10_14,:15/10_14_0,0,7.47,"2281.65,1518.65 2280.84,1524.34 2279.95,1525.82",13.90
2753,:15/10_15,:15/10_15_0,0,2.41,"2281.65,1518.65 2280.83,1519.89 2280.00,1520.30",13.90
2754,:15/10_22,:15/10_22_0,0,13.50,"2279.95,1525.82 2278.40,1528.40 2274.34,1530.84 2268.65,1531.65",13.90
2755,:15/10_23,:15/10_23_0,0,2.41,"2280.00,1520.30 2279.17,1519.89 2278.35,1518.65",13.90
2756,:15/10_16,:15/10_16_0,0,5.00,"2268.65,1521.75 2270.01,1521.56 2270.97,1520.97 2271.56,1520.01 2271.75,1518.65",13.90
2757,:15/10_17,:15/10_17_0,0,22.70,"2268.65,1525.05 2275.39,1525.05 2280.00,1525.05 2284.61,1525.05 2291.35,1525.05",13.90
2758,:15/10_18,:15/10_18_0,0,20.97,"2268.65,1528.35 2274.34,1529.16 2278.40,1531.60 2280.84,1535.66 2281.65,1541.35",13.90
2759,:15/10_19,:15/10_19_0,0,4.82,"2268.65,1528.35 2269.89,1529.18 2270.30,1530.00 2269.89,1530.83 2268.65,1531.65",13.90
2760,:15/11_0,:15/11_0_0,0,5.00,"2271.75,1691.35 2271.56,1689.99 2270.97,1689.03 2270.01,1688.44 2268.65,1688.25",13.90
2761,:15/11_1,:15/11_1_0,0,22.70,"2271.75,1691.35 2271.75,1684.61 2271.75,1680.00 2271.75,1675.39 2271.75,1668.65",13.90
2762,:15/11_1,:15/11_1_1,1,22.70,"2275.05,1691.35 2275.05,1684.61 2275.05,1680.00 2275.05,1675.39 2275.05,1668.65",13.90
2763,:15/11_1,:15/11_1_2,2,22.70,"2278.35,1691.35 2278.35,1684.61 2278.35,1680.00 2278.35,1675.39 2278.35,1668.65",13.90
2764,:15/11_4,:15/11_4_0,0,7.47,"2278.35,1691.35 2279.16,1685.66 2280.05,1684.18",13.90
2765,:15/11_5,:15/11_5_0,0,2.41,"2278.35,1691.35 2279.17,1690.11 2280.00,1689.70",13.90
2766,:15/11_20,:15/11_20_0,0,13.50,"2280.05,1684.18 2281.60,1681.60 2285.66,1679.16 2291.35,1678.35",13.90
2767,:15/11_21,:15/11_21_0,0,2.41,"2280.00,1689.70 2280.83,1690.11 2281.65,1691.35",13.90
2768,:15/11_6,:15/11_6_0,0,5.00,"2291.35,1688.25 2289.99,1688.44 2289.03,1689.03 2288.44,1689.99 2288.25,1691.35",13.90
2769,:15/11_7,:15/11_7_0,0,22.70,"2291.35,1684.95 2284.61,1684.95 2280.00,1684.95 2275.39,1684.95 2268.65,1684.95",13.90
2770,:15/11_8,:15/11_8_0,0,20.97,"2291.35,1681.65 2285.66,1680.84 2281.60,1678.40 2279.16,1674.34 2278.35,1668.65",13.90
2771,:15/11_9,:15/11_9_0,0,4.82,"2291.35,1681.65 2290.11,1680.82 2289.70,1680.00 2290.11,1679.18 2291.35,1678.35",13.90
2772,:15/11_10,:15/11_10_0,0,5.00,"2288.25,1668.65 2288.44,1670.01 2289.03,1670.97 2289.99,1671.56 2291.35,1671.75",13.90
2773,:15/11_11,:15/11_11_0,0,22.70,"2288.25,1668.65 2288.25,1675.39 2288.25,1680.00 2288.25,1684.61 2288.25,1691.35",13.90
2774,:15/11_11,:15/11_11_1,1,22.70,"2284.95,1668.65 2284.95,1675.39 2284.95,1680.00 2284.95,1684.61 2284.95,1691.35",13.90
2775,:15/11_11,:15/11_11_2,2,22.70,"2281.65,1668.65 2281.65,1675.39 2281.65,1680.00 2281.65,1684.61 2281.65,1691.35",13.90
2776,:15/11_14,:15/11_14_0,0,7.47,"2281.65,1668.65 2280.84,1674.34 2279.95,1675.82",13.90
2777,:15/11_15,:15/11_15_0,0,2.41,"2281.65,1668.65 2280.83,1669.89 2280.00,1670.30",13.90
2778,:15/11_22,:15/11_22_0,0,13.50,"2279.95,1675.82 2278.40,1678.40 2274.34,1680.84 2268.65,1681.65",13.90
2779,:15/11_23,:15/11_23_0,0,2.41,"2280.00,1670.30 2279.17,1669.89 2278.35,1668.65",13.90
2780,:15/11_16,:15/11_16_0,0,5.00,"2268.65,1671.75 2270.01,1671.56 2270.97,1670.97 2271.56,1670.01 2271.75,1668.65",13.90
2781,:15/11_17,:15/11_17_0,0,22.70,"2268.65,1675.05 2275.39,1675.05 2280.00,1675.05 2284.61,1675.05 2291.35,1675.05",13.90
2782,:15/11_18,:15/11_18_0,0,20.97,"2268.65,1678.35 2274.34,1679.16 2278.40,1681.60 2280.84,1685.66 2281.65,1691.35",13.90
2783,:15/11_19,:15/11_19_0,0,4.82,"2268.65,1678.35 2269.89,1679.18 2270.30,1680.00 2269.89,1680.83 2268.65,1681.65",13.90
2784,:15/12_0,:15/12_0_0,0,5.00,"2271.75,1841.35 2271.56,1839.99 2270.97,1839.03 2270.01,1838.44 2268.65,1838.25",13.90
2785,:15/12_1,:15/12_1_0,0,22.70,"2271.75,1841.35 2271.75,1834.61 2271.75,1830.00 2271.75,1825.39 2271.75,1818.65",13.90
2786,:15/12_1,:15/12_1_1,1,22.70,"2275.05,1841.35 2275.05,1834.61 2275.05,1830.00 2275.05,1825.39 2275.05,1818.65",13.90
2787,:15/12_1,:15/12_1_2,2,22.70,"2278.35,1841.35 2278.35,1834.61 2278.35,1830.00 2278.35,1825.39 2278.35,1818.65",13.90
2788,:15/12_4,:15/12_4_0,0,7.47,"2278.35,1841.35 2279.16,1835.66 2280.05,1834.18",13.90
2789,:15/12_5,:15/12_5_0,0,2.41,"2278.35,1841.35 2279.17,1840.11 2280.00,1839.70",13.90
2790,:15/12_20,:15/12_20_0,0,13.50,"2280.05,1834.18 2281.60,1831.60 2285.66,1829.16 2291.35,1828.35",13.90
2791,:15/12_21,:15/12_21_0,0,2.41,"2280.00,1839.70 2280.83,1840.11 2281.65,1841.35",13.90
2792,:15/12_6,:15/12_6_0,0,5.00,"2291.35,1838.25 2289.99,1838.44 2289.03,1839.03 2288.44,1839.99 2288.25,1841.35",13.90
2793,:15/12_7,:15/12_7_0,0,22.70,"2291.35,1834.95 2284.61,1834.95 2280.00,1834.95 2275.39,1834.95 2268.65,1834.95",13.90
2794,:15/12_8,:15/12_8_0,0,20.97,"2291.35,1831.65 2285.66,1830.84 2281.60,1828.40 2279.16,1824.34 2278.35,1818.65",13.90
2795,:15/12_9,:15/12_9_0,0,4.82,"2291.35,1831.65 2290.11,1830.83 2289.70,1830.00 2290.11,1829.17 2291.35,1828.35",13.90
2796,:15/12_10,:15/12_10_0,0,5.00,"2288.25,1818.65 2288.44,1820.01 2289.03,1820.97 2289.99,1821.56 2291.35,1821.75",13.90
2797,:15/12_11,:15/12_11_0,0,22.70,"2288.25,1818.65 2288.25,1825.39 2288.25,1830.00 2288.25,1834.61 2288.25,1841.35",13.90
2798,:15/12_11,:15/12_11_1,1,22.70,"2284.95,1818.65 2284.95,1825.39 2284.95,1830.00 2284.95,1834.61 2284.95,1841.35",13.90
2799,:15/12_11,:15/12_11_2,2,22.70,"2281.65,1818.65 2281.65,1825.39 2281.65,1830.00 2281.65,1834.61 2281.65,1841.35",13.90
2800,:15/12_14,:15/12_14_0,0,7.47,"2281.65,1818.65 2280.84,1824.34 2279.95,1825.82",13.90
2801,:15/12_15,:15/12_15_0,0,2.41,"2281.65,1818.65 2280.83,1819.89 2280.00,1820.30",13.90
2802,:15/12_22,:15/12_22_0,0,13.50,"2279.95,1825.82 2278.40,1828.40 2274.34,1830.84 2268.65,1831.65",13.90
2803,:15/12_23,:15/12_23_0,0,2.41,"2280.00,1820.30 2279.17,1819.89 2278.35,1818.65",13.90
2804,:15/12_16,:15/12_16_0,0,5.00,"2268.65,1821.75 2270.01,1821.56 2270.97,1820.97 2271.56,1820.01 2271.75,1818.65",13.90
2805,:15/12_17,:15/12_17_0,0,22.70,"2268.65,1825.05 2275.39,1825.05 2280.00,1825.05 2284.61,1825.05 2291.35,1825.05",13.90
2806,:15/12_18,:15/12_18_0,0,20.97,"2268.65,1828.35 2274.34,1829.16 2278.40,1831.60 2280.84,1835.66 2281.65,1841.35",13.90
2807,:15/12_19,:15/12_19_0,0,4.82,"2268.65,1828.35 2269.89,1829.18 2270.30,1830.00 2269.89,1830.83 2268.65,1831.65",13.90
2808,:15/13_0,:15/13_0_0,0,5.00,"2271.75,1991.35 2271.56,1989.99 2270.97,1989.03 2270.01,1988.44 2268.65,1988.25",13.90
2809,:15/13_1,:15/13_1_0,0,22.70,"2271.75,1991.35 2271.75,1984.61 2271.75,1980.00 2271.75,1975.39 2271.75,1968.65",13.90
2810,:15/13_1,:15/13_1_1,1,22.70,"2275.05,1991.35 2275.05,1984.61 2275.05,1980.00 2275.05,1975.39 2275.05,1968.65",13.90
2811,:15/13_1,:15/13_1_2,2,22.70,"2278.35,1991.35 2278.35,1984.61 2278.35,1980.00 2278.35,1975.39 2278.35,1968.65",13.90
2812,:15/13_4,:15/13_4_0,0,7.47,"2278.35,1991.35 2279.16,1985.66 2280.05,1984.18",13.90
2813,:15/13_5,:15/13_5_0,0,2.41,"2278.35,1991.35 2279.17,1990.11 2280.00,1989.70",13.90
2814,:15/13_20,:15/13_20_0,0,13.50,"2280.05,1984.18 2281.60,1981.60 2285.66,1979.16 2291.35,1978.35",13.90
2815,:15/13_21,:15/13_21_0,0,2.41,"2280.00,1989.70 2280.83,1990.11 2281.65,1991.35",13.90
2816,:15/13_6,:15/13_6_0,0,5.00,"2291.35,1988.25 2289.99,1988.44 2289.03,1989.03 2288.44,1989.99 2288.25,1991.35",13.90
2817,:15/13_7,:15/13_7_0,0,22.70,"2291.35,1984.95 2284.61,1984.95 2280.00,1984.95 2275.39,1984.95 2268.65,1984.95",13.90
2818,:15/13_8,:15/13_8_0,0,20.97,"2291.35,1981.65 2285.66,1980.84 2281.60,1978.40 2279.16,1974.34 2278.35,1968.65",13.90
2819,:15/13_9,:15/13_9_0,0,4.82,"2291.35,1981.65 2290.11,1980.83 2289.70,1980.00 2290.11,1979.17 2291.35,1978.35",13.90
2820,:15/13_10,:15/13_10_0,0,5.00,"2288.25,1968.65 2288.44,1970.01 2289.03,1970.97 2289.99,1971.56 2291.35,1971.75",13.90
2821,:15/13_11,:15/13_11_0,0,22.70,"2288.25,1968.65 2288.25,1975.39 2288.25,1980.00 2288.25,1984.61 2288.25,1991.35",13.90
