,edge_id,lane_id,lane_index,lane_length,lane_shape,lane_speed
2933,6/6to6/5,6/6to6/5_2,2,127.30,"928.35,918.65 928.35,791.35",13.90
2934,6/6to6/7,6/6to6/7_2,2,127.30,"931.65,941.35 931.65,1068.65",13.90
2935,:14/0_20,:14/0_20_0,0,13.50,"2130.05,34.18 2131.60,31.60 2135.66,29.16 2141.35,28.35",13.90
2936,10/10to10/11,10/10to10/11_2,2,127.30,"1531.65,1541.35 1531.65,1668.65",13.90
2937,left1to0/1,left1to0/1_2,2,18.65,"0.00,178.35 18.65,178.35",13.90
2938,7/15to7/14,7/15to7/14_2,2,127.30,"1078.35,2268.65 1078.35,2141.35",13.90
2939,:2/11_1,:2/11_1_2,2,22.70,"328.35,1691.35 328.35,1684.61 328.35,1680.00 328.35,1675.39 328.35,1668.65",13.90
2940,:5/15_10,:5/15_10_0,0,5.00,"788.25,2268.65 788.44,2270.01 789.02,2270.97 789.99,2271.56 791.35,2271.75",13.90
2941,:5/15_11,:5/15_11_2,2,22.70,"781.65,2268.65 781.65,2275.39 781.65,2280.00 781.65,2284.61 781.65,2291.35",13.90
2942,:2/11_0,:2/11_0_0,0,5.00,"321.75,1691.35 321.56,1689.99 320.98,1689.03 320.01,1688.44 318.65,1688.25",13.90
2943,:5/15_14,:5/15_14_0,0,7.47,"781.65,2268.65 780.84,2274.34 779.95,2275.82",13.90
2944,:5/15_15,:5/15_15_0,0,2.41,"781.65,2268.65 780.82,2269.89 780.00,2270.30",13.90
2945,:5/15_16,:5/15_16_0,0,5.00,"768.65,2271.75 770.01,2271.56 770.98,2270.97 771.56,2270.01 771.75,2268.65",13.90
2946,:5/15_17,:5/15_17_0,0,22.70,"768.65,2275.05 775.39,2275.05 780.00,2275.05 784.61,2275.05 791.35,2275.05",13.90
2947,:5/15_18,:5/15_18_0,0,20.97,"768.65,2278.35 774.34,2279.16 778.40,2281.60 780.84,2285.66 781.65,2291.35",13.90
2948,:5/15_19,:5/15_19_0,0,4.82,"768.65,2278.35 769.89,2279.17 770.30,2280.00 769.89,2280.83 768.65,2281.65",13.90
2949,:15/1_4,:15/1_4_0,0,7.47,"2278.35,191.35 2279.16,185.66 2280.05,184.18",13.90
2950,:15/1_5,:15/1_5_0,0,2.41,"2278.35,191.35 2279.17,190.11 2280.00,189.70",13.90
2951,:15/1_0,:15/1_0_0,0,5.00,"2271.75,191.35 2271.56,189.99 2270.97,189.03 2270.01,188.44 2268.65,188.25",13.90
2952,:15/1_1,:15/1_1_2,2,22.70,"2278.35,191.35 2278.35,184.61 2278.35,180.00 2278.35,175.39 2278.35,168.65",13.90
2953,:2/11_5,:2/11_5_0,0,2.41,"328.35,1691.35 329.17,1690.11 330.00,1689.70",13.90
2954,:2/11_4,:2/11_4_0,0,7.47,"328.35,1691.35 329.16,1685.66 330.05,1684.18",13.90
2955,:11/12_9,:11/12_9_0,0,4.82,"1691.35,1831.65 1690.11,1830.83 1689.70,1830.00 1690.11,1829.17 1691.35,1828.35",13.90
2956,:5/13_16,:5/13_16_0,0,5.00,"768.65,1971.75 770.01,1971.56 770.98,1970.97 771.56,1970.01 771.75,1968.65",13.90
2957,:5/13_17,:5/13_17_0,0,22.70,"768.65,1975.05 775.39,1975.05 780.00,1975.05 784.61,1975.05 791.35,1975.05",13.90
2958,:5/13_14,:5/13_14_0,0,7.47,"781.65,1968.65 780.84,1974.34 779.95,1975.82",13.90
2959,:5/13_15,:5/13_15_0,0,2.41,"781.65,1968.65 780.82,1969.89 780.00,1970.30",13.90
2960,:5/13_10,:5/13_10_0,0,5.00,"788.25,1968.65 788.44,1970.01 789.02,1970.97 789.99,1971.56 791.35,1971.75",13.90
2961,:5/13_11,:5/13_11_2,2,22.70,"781.65,1968.65 781.65,1975.39 781.65,1980.00 781.65,1984.61 781.65,1991.35",13.90
2962,:5/13_18,:5/13_18_0,0,20.97,"768.65,1978.35 774.34,1979.16 778.40,1981.60 780.84,1985.66 781.65,1991.35",13.90
2963,:5/13_19,:5/13_19_0,0,4.82,"768.65,1978.35 769.89,1979.18 770.30,1980.00 769.89,1980.83 768.65,1981.65",13.90
2964,8/5to9/5,8/5to9/5_2,2,127.30,"1241.35,778.35 1368.65,778.35",13.90
2965,:15/3_4,:15/3_4_0,0,7.47,"2278.35,491.35 2279.16,485.66 2280.05,484.18",13.90
2966,10/3to10/2,10/3to10/2_2,2,127.30,"1528.35,468.65 1528.35,341.35",13.90
2967,6/4to6/5,6/4to6/5_2,2,127.30,"931.65,641.35 931.65,768.65",13.90
2968,6/4to6/3,6/4to6/3_2,2,127.30,"928.35,618.65 928.35,491.35",13.90
2969,10/3to10/4,10/3to10/4_2,2,127.30,"1531.65,491.35 1531.65,618.65",13.90
2970,1/2to1/3,1/2to1/3_2,2,127.30,"181.65,341.35 181.65,468.65",13.90
2971,1/2to1/1,1/2to1/1_2,2,127.30,"178.35,318.65 178.35,191.35",13.90
2972,3/5to4/5,3/5to4/5_2,2,127.30,"491.35,778.35 618.65,778.35",13.90
2973,bottom14to14/0,bottom14to14/0_2,2,18.65,"2131.65,0.00 2131.65,18.65",13.90
2974,:7/14_20,:7/14_20_0,0,13.50,"1080.05,2134.18 1081.60,2131.60 1085.66,2129.16 1091.35,2128.35",13.90
2975,:7/14_21,:7/14_21_0,0,2.41,"1080.00,2139.70 1080.83,2140.11 1081.65,2141.35",13.90
2976,:7/14_22,:7/14_22_0,0,13.50,"1079.95,2125.82 1078.40,2128.40 1074.34,2130.84 1068.65,2131.65",13.90
2977,:7/14_23,:7/14_23_0,0,2.41,"1080.00,2120.30 1079.18,2119.89 1078.35,2118.65",13.90
2978,:6/5_9,:6/5_9_0,0,4.82,"941.35,781.65 940.11,780.82 939.70,780.00 940.11,779.17 941.35,778.35",13.90
2979,:6/5_8,:6/5_8_0,0,20.97,"941.35,781.65 935.66,780.84 931.60,778.40 929.16,774.34 928.35,768.65",13.90
2980,:6/5_1,:6/5_1_2,2,22.70,"928.35,791.35 928.35,784.61 928.35,780.00 928.35,775.39 928.35,768.65",13.90
2981,:6/5_0,:6/5_0_0,0,5.00,"921.75,791.35 921.56,789.99 920.98,789.02 920.01,788.44 918.65,788.25",13.90
2982,:6/5_7,:6/5_7_0,0,22.70,"941.35,784.95 934.61,784.95 930.00,784.95 925.39,784.95 918.65,784.95",13.90
2983,:6/5_6,:6/5_6_0,0,5.00,"941.35,788.25 939.99,788.44 939.02,789.02 938.44,789.99 938.25,791.35",13.90
2984,:6/5_5,:6/5_5_0,0,2.41,"928.35,791.35 929.17,790.11 930.00,789.70",13.90
2985,:6/5_4,:6/5_4_0,0,7.47,"928.35,791.35 929.16,785.66 930.05,784.18",13.90
2986,9/9to9/10,9/9to9/10_2,2,127.30,"1381.65,1391.35 1381.65,1518.65",13.90
2987,7/7to7/8,7/7to7/8_2,2,127.30,"1081.65,1091.35 1081.65,1218.65",13.90
2988,15/4to14/4,15/4to14/4_2,2,127.30,"2268.65,631.65 2141.35,631.65",13.90
2989,7/7to7/6,7/7to7/6_2,2,127.30,"1078.35,1068.65 1078.35,941.35",13.90
2990,4/0to4/1,4/0to4/1_2,2,127.30,"631.65,41.35 631.65,168.65",13.90
2991,14/3to13/3,14/3to13/3_2,2,127.30,"2118.65,481.65 1991.35,481.65",13.90
2992,12/15to12/14,12/15to12/14_2,2,127.30,"1828.35,2268.65 1828.35,2141.35",13.90
2993,5/11to5/12,5/11to5/12_2,2,127.30,"781.65,1691.35 781.65,1818.65",13.90
2994,7/12to7/13,7/12to7/13_2,2,127.30,"1081.65,1841.35 1081.65,1968.65",13.90
2995,7/12to7/11,7/12to7/11_2,2,127.30,"1078.35,1818.65 1078.35,1691.35",13.90
2996,14/15totop14,14/15totop14_2,2,18.65,"2131.65,2291.35 2131.65,2310.00",13.90
2997,7/11to8/11,7/11to8/11_2,2,127.30,"1091.35,1678.35 1218.65,1678.35",13.90
2998,:7/1_8,:7/1_8_0,0,20.97,"1091.35,181.65 1085.66,180.84 1081.60,178.40 1079.16,174.34 1078.35,168.65",13.90
2999,:7/1_9,:7/1_9_0,0,4.82,"1091.35,181.65 1090.11,180.83 1089.70,180.00 1090.11,179.18 1091.35,178.35",13.90
3000,:7/1_6,:7/1_6_0,0,5.00,"1091.35,188.25 1089.99,188.44 1089.03,189.03 1088.44,189.99 1088.25,191.35",13.90
3001,:7/1_7,:7/1_7_0,0,22.70,"1091.35,184.95 1084.61,184.95 1080.00,184.95 1075.39,184.95 1068.65,184.95",13.90
3002,:7/1_4,:7/1_4_0,0,7.47,"1078.35,191.35 1079.16,185.66 1080.05,184.18",13.90
3003,:7/1_5,:7/1_5_0,0,2.41,"1078.35,191.35 1079.18,190.11 1080.00,189.70",13.90
3004,:7/1_0,:7/1_0_0,0,5.00,"1071.75,191.35 1071.56,189.99 1070.97,189.02 1070.01,188.44 1068.65,188.25",13.90
3005,:7/1_1,:7/1_1_2,2,22.70,"1078.35,191.35 1078.35,184.61 1078.35,180.00 1078.35,175.39 1078.35,168.65",13.90
3006,5/9to4/9,5/9to4/9_2,2,127.30,"768.65,1381.65 641.35,1381.65",13.90
3007,15/15toright15,15/15toright15_2,2,18.65,"2291.35,2278.35 2310.00,2278.35",13.90
3008,4/1to3/1,4/1to3/1_2,2,127.30,"618.65,181.65 491.35,181.65",13.90
3009,7/9to8/9,7/9to8/9_2,2,127.30,"1091.35,1378.35 1218.65,1378.35",13.90
3010,6/11to6/10,6/11to6/10_2,2,127.30,"928.35,1668.65 928.35,1541.35",13.90
3011,6/11to6/12,6/11to6/12_2,2,127.30,"931.65,1691.35 931.65,1818.65",13.90
3012,:10/10_0,:10/10_0_0,0,5.00,"1521.75,1541.35 1521.56,1539.99 1520.97,1539.03 1520.01,1538.44 1518.65,1538.25",13.90
3013,:10/10_1,:10/10_1_2,2,22.70,"1528.35,1541.35 1528.35,1534.61 1528.35,1530.00 1528.35,1525.39 1528.35,1518.65",13.90
3014,:10/10_6,:10/10_6_0,0,5.00,"1541.35,1538.25 1539.99,1538.44 1539.03,1539.03 1538.44,1539.99 1538.25,1541.35",13.90
3015,:10/10_7,:10/10_7_0,0,22.70,"1541.35,1534.95 1534.61,1534.95 1530.00,1534.95 1525.39,1534.95 1518.65,1534.95",13.90
3016,:10/10_4,:10/10_4_0,0,7.47,"1528.35,1541.35 1529.16,1535.66 1530.05,1534.18",13.90
3017,:10/10_5,:10/10_5_0,0,2.41,"1528.35,1541.35 1529.18,1540.11 1530.00,1539.70",13.90
3018,:10/10_8,:10/10_8_0,0,20.97,"1541.35,1531.65 1535.66,1530.84 1531.60,1528.40 1529.16,1524.34 1528.35,1518.65",13.90
3019,:10/10_9,:10/10_9_0,0,4.82,"1541.35,1531.65 1540.11,1530.82 1539.70,1530.00 1540.11,1529.18 1541.35,1528.35",13.90
3020,:0/8_4,:0/8_4_0,0,7.47,"28.35,1241.35 29.16,1235.66 30.05,1234.18",13.90
3021,:4/4_17,:4/4_17_0,0,22.70,"618.65,625.05 625.39,625.05 630.00,625.05 634.61,625.05 641.35,625.05",13.90
3022,:4/4_14,:4/4_14_0,0,7.47,"631.65,618.65 630.84,624.34 629.95,625.82",13.90
3023,:1/11_21,:1/11_21_0,0,2.41,"180.00,1689.70 180.82,1690.11 181.65,1691.35",13.90
3024,:1/11_20,:1/11_20_0,0,13.50,"180.05,1684.18 181.60,1681.60 185.66,1679.16 191.35,1678.35",13.90
3025,:1/11_23,:1/11_23_0,0,2.41,"180.00,1670.30 179.18,1669.89 178.35,1668.65",13.90
3026,:4/4_15,:4/4_15_0,0,2.41,"631.65,618.65 630.82,619.89 630.00,620.30",13.90
3027,top13to13/15,top13to13/15_2,2,18.65,"1978.35,2310.00 1978.35,2291.35",13.90
3028,:9/9_8,:9/9_8_0,0,20.97,"1391.35,1381.65 1385.66,1380.84 1381.60,1378.40 1379.16,1374.34 1378.35,1368.65",13.90
3029,:9/9_9,:9/9_9_0,0,4.82,"1391.35,1381.65 1390.11,1380.82 1389.70,1380.00 1390.11,1379.18 1391.35,1378.35",13.90
3030,:9/9_0,:9/9_0_0,0,5.00,"1371.75,1391.35 1371.56,1389.99 1370.97,1389.03 1370.01,1388.44 1368.65,1388.25",13.90
3031,:9/9_1,:9/9_1_2,2,22.70,"1378.35,1391.35 1378.35,1384.61 1378.35,1380.00 1378.35,1375.39 1378.35,1368.65",13.90
3032,:9/9_4,:9/9_4_0,0,7.47,"1378.35,1391.35 1379.16,1385.66 1380.05,1384.18",13.90
3033,:9/9_5,:9/9_5_0,0,2.41,"1378.35,1391.35 1379.18,1390.11 1380.00,1389.70",13.90
3034,:9/9_6,:9/9_6_0,0,5.00,"1391.35,1388.25 1389.99,1388.44 1389.03,1389.03 1388.44,1389.99 1388.25,1391.35",13.90
3035,:9/9_7,:9/9_7_0,0,22.70,"1391.35,1384.95 1384.61,1384.95 1380.00,1384.95 1375.39,1384.95 1368.65,1384.95",13.90
3036,:1/1_20,:1/1_20_0,0,13.50,"180.05,184.18 181.60,181.60 185.66,179.16 191.35,178.35",13.90
3037,:4/0_4,:4/0_4_0,0,7.47,"628.35,41.35 629.16,35.66 630.05,34.18",13.90
3038,:4/0_5,:4/0_5_0,0,2.41,"628.35,41.35 629.18,40.11 630.00,39.70",13.90
3039,:4/0_6,:4/0_6_0,0,5.00,"641.35,38.25 639.99,38.44 639.02,39.02 638.44,39.99 638.25,41.35",13.90
3040,:4/0_7,:4/0_7_0,0,22.70,"641.35,34.95 634.61,34.95 630.00,34.95 625.39,34.95 618.65,34.95",13.90
3041,:4/0_0,:4/0_0_0,0,5.00,"621.75,41.35 621.56,39.99 620.98,39.03 620.01,38.44 618.65,38.25",13.90
3042,:4/0_1,:4/0_1_2,2,22.70,"628.35,41.35 628.35,34.61 628.35,30.00 628.35,25.39 628.35,18.65",13.90
3043,:4/0_8,:4/0_8_0,0,20.97,"641.35,31.65 635.66,30.84 631.60,28.40 629.16,24.34 628.35,18.65",13.90
3044,:4/0_9,:4/0_9_0,0,4.82,"641.35,31.65 640.11,30.82 639.70,30.00 640.11,29.18 641.35,28.35",13.90
3045,6/13to6/14,6/13to6/14_2,2,127.30,"931.65,1991.35 931.65,2118.65",13.90
3046,6/13to6/12,6/13to6/12_2,2,127.30,"928.35,1968.65 928.35,1841.35",13.90
3047,6/6to5/6,6/6to5/6_2,2,127.30,"918.65,931.65 791.35,931.65",13.90
3048,:bottom11_0,:bottom11_0_0,0,4.82,"1678.35,0.00 1679.18,-1.24 1680.00,-1.65 1680.83,-1.24 1681.65,0.00",13.90
3049,6/5to6/4,6/5to6/4_2,2,127.30,"928.35,768.65 928.35,641.35",13.90
3050,6/5to6/6,6/5to6/6_2,2,127.30,"931.65,791.35 931.65,918.65",13.90
3051,14/10to14/9,14/10to14/9_2,2,127.30,"2128.35,1518.65 2128.35,1391.35",13.90
3052,:9/11_6,:9/11_6_0,0,5.00,"1391.35,1688.25 1389.99,1688.44 1389.03,1689.03 1388.44,1689.99 1388.25,1691.35",13.90
3053,:9/11_7,:9/11_7_0,0,22.70,"1391.35,1684.95 1384.61,1684.95 1380.00,1684.95 1375.39,1684.95 1368.65,1684.95",13.90
3054,:9/11_4,:9/11_4_0,0,7.47,"1378.35,1691.35 1379.16,1685.66 1380.05,1684.18",13.90
3055,:9/11_5,:9/11_5_0,0,2.41,"1378.35,1691.35 1379.18,1690.11 1380.00,1689.70",13.90
3056,:9/11_0,:9/11_0_0,0,5.00,"1371.75,1691.35 1371.56,1689.99 1370.97,1689.03 1370.01,1688.44 1368.65,1688.25",13.90
3057,:9/11_1,:9/11_1_2,2,22.70,"1378.35,1691.35 1378.35,1684.61 1378.35,1680.00 1378.35,1675.39 1378.35,1668.65",13.90
3058,:6/8_6,:6/8_6_0,0,5.00,"941.35,1238.25 939.99,1238.44 939.02,1239.03 938.44,1239.99 938.25,1241.35",13.90
3059,:6/8_7,:6/8_7_0,0,22.70,"941.35,1234.95 934.61,1234.95 930.00,1234.95 925.39,1234.95 918.65,1234.95",13.90
3060,:6/8_4,:6/8_4_0,0,7.47,"928.35,1241.35 929.16,1235.66 930.05,1234.18",13.90
3061,:6/8_5,:6/8_5_0,0,2.41,"928.35,1241.35 929.17,1240.11 930.00,1239.70",13.90
3062,:9/11_8,:9/11_8_0,0,20.97,"1391.35,1681.65 1385.66,1680.84 1381.60,1678.40 1379.16,1674.34 1378.35,1668.65",13.90
3063,:9/11_9,:9/11_9_0,0,4.82,"1391.35,1681.65 1390.11,1680.82 1389.70,1680.00 1390.11,1679.18 1391.35,1678.35",13.90
3064,4/15to4/14,4/15to4/14_2,2,127.30,"628.35,2268.65 628.35,2141.35",13.90
3065,:4/9_5,:4/9_5_0,0,2.41,"628.35,1391.35 629.18,1390.11 630.00,1389.70",13.90
3066,:4/9_4,:4/9_4_0,0,7.47,"628.35,1391.35 629.16,1385.66 630.05,1384.18",13.90
3067,:4/9_7,:4/9_7_0,0,22.70,"641.35,1384.95 634.61,1384.95 630.00,1384.95 625.39,1384.95 618.65,1384.95",13.90
3068,:4/9_6,:4/9_6_0,0,5.00,"641.35,1388.25 639.99,1388.44 639.02,1389.03 638.44,1389.99 638.25,1391.35",13.90
3069,:4/9_1,:4/9_1_2,2,22.70,"628.35,1391.35 628.35,1384.61 628.35,1380.00 628.35,1375.39 628.35,1368.65",13.90
3070,:4/9_0,:4/9_0_0,0,5.00,"621.75,1391.35 621.56,1389.99 620.98,1389.03 620.01,1388.44 618.65,1388.25",13.90
3071,8/11to9/11,8/11to9/11_2,2,127.30,"1241.35,1678.35 1368.65,1678.35",13.90
3072,:4/9_9,:4/9_9_0,0,4.82,"641.35,1381.65 640.11,1380.82 639.70,1380.00 640.11,1379.18 641.35,1378.35",13.90
3073,:4/9_8,:4/9_8_0,0,20.97,"641.35,1381.65 635.66,1380.84 631.60,1378.40 629.16,1374.34 628.35,1368.65",13.90
3074,:9/12_19,:9/12_19_0,0,4.82,"1368.65,1828.35 1369.89,1829.18 1370.30,1830.00 1369.89,1830.83 1368.65,1831.65",13.90
3075,:9/12_18,:9/12_18_0,0,20.97,"1368.65,1828.35 1374.34,1829.16 1378.40,1831.60 1380.84,1835.66 1381.65,1841.35",13.90
3076,:9/12_15,:9/12_15_0,0,2.41,"1381.65,1818.65 1380.82,1819.89 1380.00,1820.30",13.90
3077,:9/12_14,:9/12_14_0,0,7.47,"1381.65,1818.65 1380.84,1824.34 1379.95,1825.82",13.90
3078,:9/12_17,:9/12_17_0,0,22.70,"1368.65,1825.05 1375.39,1825.05 1380.00,1825.05 1384.61,1825.05 1391.35,1825.05",13.90
3079,:9/12_16,:9/12_16_0,0,5.00,"1368.65,1821.75 1370.01,1821.56 1370.97,1820.97 1371.56,1820.01 1371.75,1818.65",13.90
3080,:9/12_11,:9/12_11_2,2,22.70,"1381.65,1818.65 1381.65,1825.39 1381.65,1830.00 1381.65,1834.61 1381.65,1841.35",13.90
3081,:9/12_10,:9/12_10_0,0,5.00,"1388.25,1818.65 1388.44,1820.01 1389.03,1820.97 1389.99,1821.56 1391.35,1821.75",13.90
3082,13/2to14/2,13/2to14/2_2,2,127.30,"1991.35,328.35 2118.65,328.35",13.90
3083,2/11to3/11,2/11to3/11_2,2,127.30,"341.35,1678.35 468.65,1678.35",13.90
3084,:9/10_11,:9/10_11_2,2,22.70,"1381.65,1518.65 1381.65,1525.39 1381.65,1530.00 1381.65,1534.61 1381.65,1541.35",13.90
3085,:9/10_10,:9/10_10_0,0,5.00,"1388.25,1518.65 1388.44,1520.01 1389.03,1520.97 1389.99,1521.56 1391.35,1521.75",13.90
3086,:9/10_17,:9/10_17_0,0,22.70,"1368.65,1525.05 1375.39,1525.05 1380.00,1525.05 1384.61,1525.05 1391.35,1525.05",13.90
3087,:9/10_16,:9/10_16_0,0,5.00,"1368.65,1521.75 1370.01,1521.56 1370.97,1520.97 1371.56,1520.01 1371.75,1518.65",13.90
3088,:9/10_15,:9/10_15_0,0,2.41,"1381.65,1518.65 1380.82,1519.89 1380.00,1520.30",13.90
3089,:9/10_14,:9/10_14_0,0,7.47,"1381.65,1518.65 1380.84,1524.34 1379.95,1525.82",13.90
3090,:9/10_19,:9/10_19_0,0,4.82,"1368.65,1528.35 1369.89,1529.18 1370.30,1530.00 1369.89,1530.83 1368.65,1531.65",13.90
3091,:9/10_18,:9/10_18_0,0,20.97,"1368.65,1528.35 1374.34,1529.16 1378.40,1531.60 1380.84,1535.66 1381.65,1541.35",13.90
3092,:5/8_19,:5/8_19_0,0,4.82,"768.65,1228.35 769.89,1229.18 770.30,1230.00 769.89,1230.83 768.65,1231.65",13.90
3093,:5/8_18,:5/8_18_0,0,20.97,"768.65,1228.35 774.34,1229.16 778.40,1231.60 780.84,1235.66 781.65,1241.35",13.90
3094,:0/2_21,:0/2_21_0,0,2.41,"30.00,339.70 30.82,340.11 31.65,341.35",13.90
3095,:0/2_20,:0/2_20_0,0,13.50,"30.05,334.18 31.60,331.60 35.66,329.16 41.35,328.35",13.90
3096,:0/2_23,:0/2_23_0,0,2.41,"30.00,320.30 29.18,319.89 28.35,318.65",13.90
3097,:0/2_22,:0/2_22_0,0,13.50,"29.95,325.82 28.40,328.40 24.34,330.84 18.65,331.65",13.90
3098,:5/8_15,:5/8_15_0,0,2.41,"781.65,1218.65 780.82,1219.89 780.00,1220.30",13.90
3099,:5/8_14,:5/8_14_0,0,7.47,"781.65,1218.65 780.84,1224.34 779.95,1225.82",13.90
3100,:5/8_17,:5/8_17_0,0,22.70,"768.65,1225.05 775.39,1225.05 780.00,1225.05 784.61,1225.05 791.35,1225.05",13.90
3101,:5/8_16,:5/8_16_0,0,5.00,"768.65,1221.75 770.01,1221.56 770.98,1220.97 771.56,1220.01 771.75,1218.65",13.90
3102,2/11to1/11,2/11to1/11_2,2,127.30,"318.65,1681.65 191.35,1681.65",13.90
3103,:4/7_19,:4/7_19_0,0,4.82,"618.65,1078.35 619.89,1079.18 620.30,1080.00 619.89,1080.83 618.65,1081.65",13.90
3104,:4/7_18,:4/7_18_0,0,20.97,"618.65,1078.35 624.34,1079.16 628.40,1081.60 630.84,1085.66 631.65,1091.35",13.90
3105,:4/7_17,:4/7_17_0,0,22.70,"618.65,1075.05 625.39,1075.05 630.00,1075.05 634.61,1075.05 641.35,1075.05",13.90
3106,:4/7_16,:4/7_16_0,0,5.00,"618.65,1071.75 620.01,1071.56 620.98,1070.97 621.56,1070.01 621.75,1068.65",13.90
3107,:4/7_15,:4/7_15_0,0,2.41,"631.65,1068.65 630.82,1069.89 630.00,1070.30",13.90
3108,:4/7_14,:4/7_14_0,0,7.47,"631.65,1068.65 630.84,1074.34 629.95,1075.82",13.90
3109,:4/7_11,:4/7_11_2,2,22.70,"631.65,1068.65 631.65,1075.39 631.65,1080.00 631.65,1084.61 631.65,1091.35",13.90
3110,:4/7_10,:4/7_10_0,0,5.00,"638.25,1068.65 638.44,1070.01 639.02,1070.97 639.99,1071.56 641.35,1071.75",13.90
3111,:0/1_19,:0/1_19_0,0,4.82,"18.65,178.35 19.89,179.17 20.30,180.00 19.89,180.82 18.65,181.65",13.90
3112,:0/1_18,:0/1_18_0,0,20.97,"18.65,178.35 24.34,179.16 28.40,181.60 30.84,185.66 31.65,191.35",13.90
3113,:0/1_15,:0/1_15_0,0,2.41,"31.65,168.65 30.82,169.89 30.00,170.30",13.90
3114,:0/1_14,:0/1_14_0,0,7.47,"31.65,168.65 30.84,174.34 29.95,175.82",13.90
3115,:0/1_17,:0/1_17_0,0,22.70,"18.65,175.05 25.39,175.05 30.00,175.05 34.61,175.05 41.35,175.05",13.90
3116,:0/1_16,:0/1_16_0,0,5.00,"18.65,171.75 20.01,171.56 20.98,170.97 21.56,170.01 21.75,168.65",13.90
3117,:0/1_11,:0/1_11_2,2,22.70,"31.65,168.65 31.65,175.39 31.65,180.00 31.65,184.61 31.65,191.35",13.90
3118,:0/1_10,:0/1_10_0,0,5.00,"38.25,168.65 38.44,170.01 39.03,170.97 39.99,171.56 41.35,171.75",13.90
3119,:4/1_19,:4/1_19_0,0,4.82,"618.65,178.35 619.89,179.17 620.30,180.00 619.89,180.82 618.65,181.65",13.90
3120,:4/1_18,:4/1_18_0,0,20.97,"618.65,178.35 624.34,179.16 628.40,181.60 630.84,185.66 631.65,191.35",13.90
3121,:4/1_11,:4/1_11_2,2,22.70,"631.65,168.65 631.65,175.39 631.65,180.00 631.65,184.61 631.65,191.35",13.90
3122,:4/1_10,:4/1_10_0,0,5.00,"638.25,168.65 638.44,170.01 639.02,170.97 639.99,171.56 641.35,171.75",13.90
3123,:4/1_15,:4/1_15_0,0,2.41,"631.65,168.65 630.82,169.89 630.00,170.30",13.90
3124,:4/1_14,:4/1_14_0,0,7.47,"631.65,168.65 630.84,174.34 629.95,175.82",13.90
3125,:4/1_17,:4/1_17_0,0,22.70,"618.65,175.05 625.39,175.05 630.00,175.05 634.61,175.05 641.35,175.05",13.90
3126,:4/1_16,:4/1_16_0,0,5.00,"618.65,171.75 620.01,171.56 620.98,170.97 621.56,170.01 621.75,168.65",13.90
3127,:8/13_1,:8/13_1_2,2,22.70,"1228.35,1991.35 1228.35,1984.61 1228.35,1980.00 1228.35,1975.39 1228.35,1968.65",13.90
3128,:8/13_0,:8/13_0_0,0,5.00,"1221.75,1991.35 1221.56,1989.99 1220.97,1989.03 1220.01,1988.44 1218.65,1988.25",13.90
3129,:8/13_7,:8/13_7_0,0,22.70,"1241.35,1984.95 1234.61,1984.95 1230.00,1984.95 1225.39,1984.95 1218.65,1984.95",13.90
3130,:8/13_6,:8/13_6_0,0,5.00,"1241.35,1988.25 1239.99,1988.44 1239.03,1989.03 1238.44,1989.99 1238.25,1991.35",13.90
3131,:8/13_5,:8/13_5_0,0,2.41,"1228.35,1991.35 1229.18,1990.11 1230.00,1989.70",13.90
3132,:8/13_4,:8/13_4_0,0,7.47,"1228.35,1991.35 1229.16,1985.66 1230.05,1984.18",13.90
3133,:8/13_9,:8/13_9_0,0,4.82,"1241.35,1981.65 1240.11,1980.83 1239.70,1980.00 1240.11,1979.17 1241.35,1978.35",13.90
3134,:8/13_8,:8/13_8_0,0,20.97,"1241.35,1981.65 1235.66,1980.84 1231.60,1978.40 1229.16,1974.34 1228.35,1968.65",13.90
3135,:9/14_19,:9/14_19_0,0,4.82,"1368.65,2128.35 1369.89,2129.17 1370.30,2130.00 1369.89,2130.83 1368.65,2131.65",13.90
3136,:9/14_18,:9/14_18_0,0,20.97,"1368.65,2128.35 1374.34,2129.16 1378.40,2131.60 1380.84,2135.66 1381.65,2141.35",13.90
3137,:9/14_17,:9/14_17_0,0,22.70,"1368.65,2125.05 1375.39,2125.05 1380.00,2125.05 1384.61,2125.05 1391.35,2125.05",13.90
3138,:9/14_16,:9/14_16_0,0,5.00,"1368.65,2121.75 1370.01,2121.56 1370.97,2120.97 1371.56,2120.01 1371.75,2118.65",13.90
3139,:9/14_15,:9/14_15_0,0,2.41,"1381.65,2118.65 1380.82,2119.89 1380.00,2120.30",13.90
3140,:9/14_14,:9/14_14_0,0,7.47,"1381.65,2118.65 1380.84,2124.34 1379.95,2125.82",13.90
3141,:9/14_11,:9/14_11_2,2,22.70,"1381.65,2118.65 1381.65,2125.39 1381.65,2130.00 1381.65,2134.61 1381.65,2141.35",13.90
3142,:9/14_10,:9/14_10_0,0,5.00,"1388.25,2118.65 1388.44,2120.01 1389.03,2120.97 1389.99,2121.56 1391.35,2121.75",13.90
3143,2/4to3/4,2/4to3/4_2,2,127.30,"341.35,628.35 468.65,628.35",13.90
3144,14/6to13/6,14/6to13/6_2,2,127.30,"2118.65,931.65 1991.35,931.65",13.90
3145,15/7to14/7,15/7to14/7_2,2,127.30,"2268.65,1081.65 2141.35,1081.65",13.90
